reaction_id,chemical_composition,surface_composition,facet,sites,reaction_energy_eV,publication_id,publication_title,publication_doi
UmVhY3Rpb246NDA5Nzcy,Mn6Mo6,MnMo,101,"{""S"": ""hollow|A_B_B|HCP""}",-2.7242222526946875,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzcz,Mo9Pt3,Mo3Pt,111,"{""C"": ""hollow|A_A_B|HCP""}",1.6529734724908849,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzc1,Mo9Pt3,Mo3Pt,111,"{""H"": ""hollow|A_A_A|HCP""}",-0.8489746319564517,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzc2,Mo9Pt3,Mo3Pt,111,"{""N"": ""hollow|A_A_A|FCC""}",-1.7639741494112968,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzc5,Mo9Pt3,Mo3Pt,111,"{""O"": ""hollow|A_A_A|FCC""}",-1.9179561597595125,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzgw,Mo9Pt3,Mo3Pt,111,"{""O"": ""hollow|A_A_A|HCP""}",-1.9561459763610287,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzgx,Mo9Pt3,Mo3Pt,111,"{""S"": ""hollow|A_A_A|HCP""}",-2.799835205292709,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzgy,Mo9Pt3,Mo3Pt,111,"{""S"": ""hollow|A_A_B|HCP""}",-2.4695737685942163,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzgz,Mo6Pt6,MoPt,101,"{""C"": ""bridge|B_B|A""}",3.790806321489981,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzg0,Mo9Pd3,Mo3Pd,111,"{""C"": ""top|A""}",3.729983980491852,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzg1,Mo9Pd3,Mo3Pd,111,"{""C"": ""top|B""}",5.164542831292238,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzg2,Mo9Pd3,Mo3Pd,111,"{""H"": ""top|B""}",0.2942592791414711,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzg3,Mo9Pd3,Mo3Pd,111,"{""N"": ""top|A""}",0.11695588838665572,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzM5,Pt6Ru6,PtRu,101,"{""CH"": ""top|B""}",2.300982102429799,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODMy,Cr3La9,La3Cr,111,"{""H"": ""hollow-tilt"", ""O"": ""hollow"", ""S"": ""hollow""}",-19.43034497644294,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NDQ3,La9Pb3,La3Pb,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""S"": ""hollow""}",-5.343379855359331,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NzQz,Fe3Mo9,Mo3Fe,111,"{""N"": ""top|A""}",0.29710014768534165,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NzUx,Fe3Mo9,Mo3Fe,111,"{""S"": ""hollow|A_A_A|HCP""}",-2.66788149049529,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzc0,Mo9Pt3,Mo3Pt,111,"{""H"": ""bridge|A_A|A""}",-0.5651981302571301,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzc3,Mo9Pt3,Mo3Pt,111,"{""N"": ""hollow|A_A_A|HCP""}",-1.7223597801112192,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzg4,Mo9Pd3,Mo3Pd,111,"{""N"": ""top|B""}",3.195359336588808,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQw,Pt6Ru6,PtRu,101,"{""H"": ""bridge|A_A|B""}",-0.03185446225595001,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODMz,Cr3La9,La3Cr,111,"{""C"": ""hollow-tilt"", ""H"": ""hollow-tilt"", ""O"": ""hollow""}",-6.002913866995641,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NDQ4,La9Pb3,La3Pb,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""S"": ""hollow""}",-5.879105063552174,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NzQ0,Fe3Mo9,Mo3Fe,111,"{""N"": ""top|B""}",0.6095196241858503,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQx,Pt6Ru6,PtRu,101,"{""H"": ""bridge|B_B|A""}",-0.18997382745780556,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQy,Pt6Ru6,PtRu,101,"{""NH"": ""hollow|A_A_B|FCC""}",0.20229269302853936,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzc4,Mo9Pt3,Mo3Pt,111,"{""N"": ""hollow|A_A_B|HCP""}",-0.5082977660113102,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzg5,Mo9Pd3,Mo3Pd,111,"{""O"": ""top|A""}",-0.904639871561983,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzkw,Mo9Pd3,Mo3Pd,111,"{""O"": ""top|B""}",2.612903746637869,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzkx,Mo9Pd3,Mo3Pd,111,"{""S"": ""top|B""}",-0.23880329519300858,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzky,Mo6Pd6,MoPd,101,"{""H"": ""bridge|A_A|B""}",-0.5912716701595571,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzkz,Mo6Pd6,MoPd,101,"{""H"": ""bridge|B_B|A""}",-0.018185639960364597,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzk0,Au3Mo9,Mo3Au,111,"{""C"": ""bridge|A_A|B""}",2.0210226775898263,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzk1,Au3Mo9,Mo3Au,111,"{""C"": ""top|A""}",3.8039857470876086,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzk3,Au3Mo9,Mo3Au,111,"{""H"": ""top|B""}",0.3461486670394436,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzk4,Au3Mo9,Mo3Au,111,"{""N"": ""top|A""}",0.19359675108535157,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzk5,Au3Mo9,Mo3Au,111,"{""N"": ""top|B""}",3.864276513684672,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODAw,Au3Mo9,Mo3Au,111,"{""O"": ""top|A""}",-0.8063324886645091,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODAx,Au3Mo9,Mo3Au,111,"{""O"": ""top|B""}",2.9571284328374645,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODAy,Au3Mo9,Mo3Au,111,"{""S"": ""top|B""}",0.20125934070534868,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODAz,Ag3Mo9,Mo3Ag,111,"{""C"": ""top|B""}",6.344888035991062,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODA0,Ag3Mo9,Mo3Ag,111,"{""H"": ""top|B""}",0.6667633960433079,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODA1,Ag3Mo9,Mo3Ag,111,"{""N"": ""top|A""}",0.1788494055854244,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODA2,Ag3Mo9,Mo3Ag,111,"{""N"": ""top|B""}",4.1409916612883535,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODA4,Ag3Mo9,Mo3Ag,111,"{""O"": ""top|B""}",3.073735743437112,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODA5,Ag3Mo9,Mo3Ag,111,"{""S"": ""top|A""}",-1.4701186871934055,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODEx,Ag6Mo6,AgMo,101,"{""N"": ""bridge|B_B|A""}",-1.1564004113188275,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODEy,Ag6Mo6,AgMo,101,"{""N"": ""bridge-tilt|A_B|A""}",-0.31834978941515146,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQz,Pt6Ru6,PtRu,101,"{""NH"": ""hollow|A_A_B|HCP""}",0.028801072926398774,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODM0,Cr3La9,La3Cr,111,"{""H"": ""hollow-tilt"", ""S"": ""hollow""}",-4.233028996904864,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NDQ5,La9Pb3,La3Pb,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-8.780833023774449,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5Nzk2,Au3Mo9,Mo3Au,111,"{""C"": ""top|B""}",5.835377594587953,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODA3,Ag3Mo9,Mo3Ag,111,"{""O"": ""top|A""}",-0.7746891867611225,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODEw,Ag3Mo9,Mo3Ag,111,"{""S"": ""top|B""}",0.27716399940624115,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODEz,Ag6Mo6,AgMo,101,"{""N"": ""hollow|A_B_B|FCC""}",-1.235543496813989,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQ0,Pt6Ru6,PtRu,101,"{""NH"": ""hollow|A_B_B|FCC""}",-0.8158766094720704,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODM1,Cr3La9,La3Cr,111,"{""H"": ""hollow-tilt"", ""O"": ""hollow"", ""S"": ""hollow""}",-16.234537332346008,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5NDUw,La9Pb3,La3Pb,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-5.557724062162038,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODE0,Ag6Mo6,AgMo,101,"{""O"": ""bridge|B_B|A""}",-1.4544371748672233,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODE1,Ag6Mo6,AgMo,101,"{""S"": ""bridge|B_B|A""}",-2.54067167239549,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODE2,Cu3Mo9,Mo3Cu,111,"{""C"": ""hollow|A_A_A|FCC""}",1.2539906382926347,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODE3,Cu3Mo9,Mo3Cu,111,"{""C"": ""hollow|A_A_B|HCP""}",1.769534659787496,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODE4,Cu3Mo9,Mo3Cu,111,"{""H"": ""hollow|A_A_A|HCP""}",-0.8873892146575315,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQ1,Pt6Ru6,PtRu,101,"{""NH"": ""hollow|A_B_B|HCP""}",-0.7072310776720769,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODE5,Cu3Mo9,Mo3Cu,111,"{""H"": ""hollow|A_A_B|HCP""}",-0.6838989486559228,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODIw,Cu3Mo9,Mo3Cu,111,"{""N"": ""hollow|A_A_A|FCC""}",-1.7540902945129346,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODIy,Cu3Mo9,Mo3Cu,111,"{""O"": ""bridge|A_A|A""}",-1.299442084764621,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODI0,Cu3Mo9,Mo3Cu,111,"{""O"": ""hollow|A_A_A|HCP""}",-1.9830512322625395,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODI1,Cu3Mo9,Mo3Cu,111,"{""S"": ""hollow|A_A_A|HCP""}",-2.7998651377928923,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODI3,Cu6Mo6,CuMo,101,"{""H"": ""bridge|B_B|A""}",-0.5809159698537485,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODI4,Cu6Mo6,CuMo,101,"{""N"": ""bridge|B_B|A""}",-0.9503838405089482,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODI5,Cu6Mo6,CuMo,101,"{""S"": ""bridge|B_B|A""}",-2.3549954748959294,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODMw,Mo9Zn3,Mo3Zn,111,"{""C"": ""hollow|A_A_A|FCC""}",1.3130732193867516,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODMx,Mo9Zn3,Mo3Zn,111,"{""H"": ""hollow|A_A_A|HCP""}",-0.9450295925625767,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODMy,Mo9Zn3,Mo3Zn,111,"{""N"": ""hollow|A_A_A|HCP""}",-1.6482316166166129,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODMz,Mo9Zn3,Mo3Zn,111,"{""O"": ""hollow|A_A_A|FCC""}",-1.8143250057657383,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODM0,Mo9Zn3,Mo3Zn,111,"{""S"": ""hollow|A_A_A|FCC""}",-2.812261963997969,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODM1,Mo9Zn3,Mo3Zn,111,"{""S"": ""hollow|A_A_A|HCP""}",-2.767399643897022,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODM2,Mo6Zn6,MoZn,101,"{""H"": ""bridge|B_B|A""}",-0.6208324848548443,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQ2,Co9Cu3,Co3Cu,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""CH"": ""hollow""}",0.5437273960997118,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODM2,Cr3La9,La3Cr,111,"{""C"": ""hollow-tilt"", ""H"": ""hollow-tilt"", ""S"": ""hollow""}",-5.42423086333622,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODIx,Cu3Mo9,Mo3Cu,111,"{""N"": ""hollow|A_A_A|HCP""}",-1.7192791793149809,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODIz,Cu3Mo9,Mo3Cu,111,"{""O"": ""hollow|A_A_A|FCC""}",-1.9742420909644238,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODI2,Cu3Mo9,Mo3Cu,111,"{""S"": ""hollow|A_A_B|HCP""}",-2.496132487394732,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODM3,Mo6Zn6,MoZn,101,"{""H"": ""hollow|A_A_B|FCC""}",0.09029526294128232,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODM5,Cd3Mo9,Mo3Cd,111,"{""N"": ""bridge-tilt|A_B|A""}",0.2975062775894912,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODM3,Cr3La9,La3Cr,111,"{""C"": ""hollow-tilt"", ""H"": ""hollow-tilt"", ""S"": ""hollow""}",-6.534196680717628,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODM4,Cd3Mo9,Mo3Cd,111,"{""H"": ""bridge|A_B|A""}",0.06010913064258716,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQw,Hg3Mo9,Mo3Hg,111,"{""C"": ""hollow|A_A_A|HCP""}",1.4411946188929505,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQx,Hg3Mo9,Mo3Hg,111,"{""O"": ""hollow|A_A_A|FCC""}",-1.4805690831601055,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQy,Hg3Mo9,Mo3Hg,111,"{""O"": ""hollow|A_A_A|HCP""}",-1.8439371139613172,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQz,Hg6Mo6,HgMo,101,"{""H"": ""top|B""}",0.3753417199414173,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQ1,Al3Mo9,Mo3Al,111,"{""N"": ""hollow|A_A_B|HCP""}",-0.8690375853129808,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQ3,Co9Cu3,Co3Cu,111,"{""H"": ""hollow"", ""N"": ""hollow"", ""NH"": ""hollow""}",0.3025956226993003,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQ3,Al6Mo6,AlMo,101,"{""S"": ""hollow|A_A_B|FCC""}",-2.06540362829395,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQ4,Ga6Mo6,GaMo,101,"{""H"": ""bridge|A_A|B""}",-0.37044965736183144,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQ5,In3Mo9,Mo3In,111,"{""C"": ""hollow|A_A_A|FCC""}",1.6308646312909332,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODUw,In3Mo9,Mo3In,111,"{""C"": ""top|B""}",7.40145110449248,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODUy,In3Mo9,Mo3In,111,"{""N"": ""hollow|A_A_A|FCC""}",-1.2605089891130774,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODUz,In3Mo9,Mo3In,111,"{""N"": ""hollow|A_A_A|HCP""}",-1.436198336612506,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODU3,In3Mo9,Mo3In,111,"{""O"": ""top|A""}",-0.3145977477617521,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODYw,In3Mo9,Mo3In,111,"{""S"": ""hollow|A_A_A|HCP""}",-2.715092289094116,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA4ODM4,Cr3La9,La3Cr,111,"{""C"": ""hollow-tilt"", ""H"": ""hollow-tilt"", ""O"": ""hollow""}",-9.157976273344957,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2MzQ4,Co9Cu3,Co3Cu,111,"{""H"": ""hollow"", ""S"": ""hollow"", ""SH"": ""hollow""}",-1.0061844566007494,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDA5ODQ0,Hg6Mo6,HgMo,101,"{""O"": ""top|B""}",-0.2630222431618563,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
